KataID|Language|KataName|NumPart,icipants|Animal|Path|StartDate|secsInKata|TotalLights|RedLights|GreenLights|AmberLights|ConsecutiveReds|SLOC|testSLOC|productionSLOC|EditedLines|TotalTests|TotalRunTests|RunTestFails|CCNum|BranchCoverage|StatementCoverage|NumCycles|EndsInGreen|LightData|JsonCycles
EB137D389D|Java-1.8_JUnit|Anagrams|1|koala|/home/hugh/cyberdojo/katas/EB/137D389D/koala/|2014-07-31 10:57:42 -0700|114.0|3|1|1|1|1|100|73|27|126|7|1|1|NA|1.000000|1.000000|1|1|+{red:0:0:0:5.0}+{amber:122:84:38:59.0}+{green:4:2:2:50.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":5.0},{"color":"amber","totalEdits":122,"testEdits":84,"codeEdits":38,"time":59.0},{"color":"green","totalEdits":4,"testEdits":2,"codeEdits":2,"time":50.0}],"totalCycleEdits":126,"totalCycleTestEdits":86,"totalCycleCodeEdits":40,"cycleTestChanges":82,"cycleCodeChanges":36,"totalCycleTime":114.0}]
EBD02395B7|Javascript-assert|100_doors|1|elephant|/home/hugh/cyberdojo/katas/EB/D02395B7/elephant/|2013-01-24 00:41:27 -0800|400.0|12|7|2|3|7|10|0|0|18|1|0|NA|NA|NA|NA|1|1|+{red:0:0:0:18.0}+{red:0:0:0:17.0}+{red:0:0:0:7.0}+{red:0:0:0:14.0}+{red:0:0:0:71.0}+{amber:1:0:1:32.0}+{amber:5:0:5:77.0}+{amber:2:0:2:44.0}+{red:3:0:3:21.0}+{red:1:0:1:16.0}+{green:2:0:2:13.0}~{green:4:0:4:70.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":18.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":17.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":7.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":14.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":71.0},{"color":"amber","totalEdits":1,"testEdits":0,"codeEdits":1,"time":32.0},{"color":"amber","totalEdits":5,"testEdits":0,"codeEdits":5,"time":77.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":44.0},{"color":"red","totalEdits":3,"testEdits":0,"codeEdits":3,"time":21.0},{"color":"red","totalEdits":1,"testEdits":0,"codeEdits":1,"time":16.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":13.0}],"totalCycleEdits":14,"totalCycleTestEdits":0,"totalCycleCodeEdits":14,"cycleTestChanges":0,"cycleCodeChanges":4,"totalCycleTime":330.0}]
EB482808F2|Java-1.8_JUnit|Leap_Years|2|frog|/home/hugh/cyberdojo/katas/EB/482808F2/frog/|2014-02-18 15:36:50 -0800|1034.0|12|9|2|1|6|19|10|9|41|1|9|9|NA|1.000000|0.500000|2|1|+{red:0:0:0:107.0}+{red:0:0:0:79.0}+{red:10:5:5:324.0}+{green:2:0:2:60.0}+{red:2:2:0:14.0}+{red:9:6:3:240.0}+{red:2:2:0:21.0}+{red:2:2:0:27.0}+{amber:4:4:0:58.0}+{red:2:2:0:21.0}+{red:2:0:2:56.0}+{green:6:6:0:27.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":107.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":79.0},{"color":"red","totalEdits":10,"testEdits":5,"codeEdits":5,"time":324.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":60.0}],"totalCycleEdits":12,"totalCycleTestEdits":5,"totalCycleCodeEdits":7,"cycleTestChanges":5,"cycleCodeChanges":5,"totalCycleTime":570.0},{"lights":[{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":14.0},{"color":"red","totalEdits":9,"testEdits":6,"codeEdits":3,"time":240.0},{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":21.0},{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":27.0},{"color":"amber","totalEdits":4,"testEdits":4,"codeEdits":0,"time":58.0},{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":21.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":56.0},{"color":"green","totalEdits":6,"testEdits":6,"codeEdits":0,"time":27.0}],"totalCycleEdits":29,"totalCycleTestEdits":24,"totalCycleCodeEdits":5,"cycleTestChanges":4,"cycleCodeChanges":3,"totalCycleTime":464.0}]
ECAB2E1CDB|C#-NUnit|Fizz_Buzz|1|alligator|/home/hugh/cyberdojo/katas/EC/AB2E1CDB/alligator/|2013-10-17 20:35:02 -0700|1443.0|28|11|12|5|2|77|0|0|161|8|0|NA|NA|NA|NA|8|1|+{red:0:0:0:13.0}+{amber:15:9:6:158.0}+{amber:2:2:0:16.0}+{red:2:0:2:23.0}+{green:2:0:2:21.0}+{red:7:7:0:33.0}+{green:6:0:6:49.0}+{red:7:7:0:42.0}+{amber:5:0:5:51.0}+{green:2:0:2:21.0}+{red:11:7:4:80.0}+{green:2:0:2:18.0}+{red:8:8:0:48.0}+{green:4:0:4:58.0}+{red:7:7:0:61.0}+{red:8:0:8:56.0}+{green:10:0:10:57.0}+{red:7:7:0:41.0}+{red:2:0:2:18.0}+{green:2:0:2:42.0}+{red:7:7:0:42.0}+{green:2:0:2:32.0}~{amber:20:0:20:164.0}~{green:2:0:2:15.0}~{green:5:0:5:30.0}~{amber:7:0:7:159.0}~{green:2:0:2:24.0}~{green:7:0:7:71.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":13.0},{"color":"amber","totalEdits":15,"testEdits":9,"codeEdits":6,"time":158.0},{"color":"amber","totalEdits":2,"testEdits":2,"codeEdits":0,"time":16.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":23.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":21.0}],"totalCycleEdits":21,"totalCycleTestEdits":11,"totalCycleCodeEdits":10,"cycleTestChanges":9,"cycleCodeChanges":6,"totalCycleTime":231.0},{"lights":[{"color":"red","totalEdits":7,"testEdits":7,"codeEdits":0,"time":33.0},{"color":"green","totalEdits":6,"testEdits":0,"codeEdits":6,"time":49.0}],"totalCycleEdits":13,"totalCycleTestEdits":7,"totalCycleCodeEdits":6,"cycleTestChanges":7,"cycleCodeChanges":6,"totalCycleTime":82.0},{"lights":[{"color":"red","totalEdits":7,"testEdits":7,"codeEdits":0,"time":42.0},{"color":"amber","totalEdits":5,"testEdits":0,"codeEdits":5,"time":51.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":21.0}],"totalCycleEdits":14,"totalCycleTestEdits":7,"totalCycleCodeEdits":7,"cycleTestChanges":7,"cycleCodeChanges":5,"totalCycleTime":114.0},{"lights":[{"color":"red","totalEdits":11,"testEdits":7,"codeEdits":4,"time":80.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":18.0}],"totalCycleEdits":13,"totalCycleTestEdits":7,"totalCycleCodeEdits":6,"cycleTestChanges":7,"cycleCodeChanges":4,"totalCycleTime":98.0},{"lights":[{"color":"red","totalEdits":8,"testEdits":8,"codeEdits":0,"time":48.0},{"color":"green","totalEdits":4,"testEdits":0,"codeEdits":4,"time":58.0}],"totalCycleEdits":12,"totalCycleTestEdits":8,"totalCycleCodeEdits":4,"cycleTestChanges":8,"cycleCodeChanges":4,"totalCycleTime":106.0},{"lights":[{"color":"red","totalEdits":7,"testEdits":7,"codeEdits":0,"time":61.0},{"color":"red","totalEdits":8,"testEdits":0,"codeEdits":8,"time":56.0},{"color":"green","totalEdits":10,"testEdits":0,"codeEdits":10,"time":57.0}],"totalCycleEdits":25,"totalCycleTestEdits":7,"totalCycleCodeEdits":18,"cycleTestChanges":7,"cycleCodeChanges":12,"totalCycleTime":174.0},{"lights":[{"color":"red","totalEdits":7,"testEdits":7,"codeEdits":0,"time":41.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":18.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":42.0}],"totalCycleEdits":11,"totalCycleTestEdits":7,"totalCycleCodeEdits":4,"cycleTestChanges":7,"cycleCodeChanges":2,"totalCycleTime":101.0},{"lights":[{"color":"red","totalEdits":7,"testEdits":7,"codeEdits":0,"time":42.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":32.0}],"totalCycleEdits":9,"totalCycleTestEdits":7,"totalCycleCodeEdits":2,"cycleTestChanges":7,"cycleCodeChanges":2,"totalCycleTime":74.0}]
EB4B3DE8D7|Java-1.8_Mockito|Harry_Potter|1|buffalo|/home/hugh/cyberdojo/katas/EB/4B3DE8D7/buffalo/|2014-06-25 14:12:11 -0700|184.0|5|3|2|0|2|28|0|0|12|1|0|NA|NA|NA|NA|2|1|+{red:0:0:0:15.0}+{red:2:0:2:50.0}+{green:4:2:2:28.0}+{red:2:2:0:45.0}+{green:4:2:2:46.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":15.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":50.0},{"color":"green","totalEdits":4,"testEdits":2,"codeEdits":2,"time":28.0}],"totalCycleEdits":6,"totalCycleTestEdits":2,"totalCycleCodeEdits":4,"cycleTestChanges":2,"cycleCodeChanges":4,"totalCycleTime":93.0},{"lights":[{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":45.0},{"color":"green","totalEdits":4,"testEdits":2,"codeEdits":2,"time":46.0}],"totalCycleEdits":6,"totalCycleTestEdits":4,"totalCycleCodeEdits":2,"cycleTestChanges":2,"cycleCodeChanges":2,"totalCycleTime":91.0}]
EB2A8B8F1F|C-assert|Fizz_Buzz|1|lion|/home/hugh/cyberdojo/katas/EB/2A8B8F1F/lion/|2012-12-19 18:43:39 -0800|1484.0|17|5|2|10|3|63|0|0|56|1|0|NA|NA|NA|NA|2|1|+{red:0:0:0:14.0}+{amber:16:16:0:539.0}+{amber:3:0:3:43.0}+{amber:0:0:0:25.0}+{amber:1:0:1:72.0}+{amber:4:4:0:53.0}+{amber:2:0:2:36.0}+{amber:2:2:0:32.0}+{amber:2:2:0:29.0}+{red:2:2:0:14.0}+{amber:3:0:3:36.0}+{amber:1:0:1:15.0}+{green:1:0:1:18.0}+{red:12:6:6:127.0}+{red:1:1:0:96.0}+{red:0:0:0:280.0}+{green:6:6:0:55.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":14.0},{"color":"amber","totalEdits":16,"testEdits":16,"codeEdits":0,"time":539.0},{"color":"amber","totalEdits":3,"testEdits":0,"codeEdits":3,"time":43.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":25.0},{"color":"amber","totalEdits":1,"testEdits":0,"codeEdits":1,"time":72.0},{"color":"amber","totalEdits":4,"testEdits":4,"codeEdits":0,"time":53.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":36.0},{"color":"amber","totalEdits":2,"testEdits":2,"codeEdits":0,"time":32.0},{"color":"amber","totalEdits":2,"testEdits":2,"codeEdits":0,"time":29.0},{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":14.0},{"color":"amber","totalEdits":3,"testEdits":0,"codeEdits":3,"time":36.0},{"color":"amber","totalEdits":1,"testEdits":0,"codeEdits":1,"time":15.0},{"color":"green","totalEdits":1,"testEdits":0,"codeEdits":1,"time":18.0}],"totalCycleEdits":37,"totalCycleTestEdits":26,"totalCycleCodeEdits":11,"cycleTestChanges":18,"cycleCodeChanges":7,"totalCycleTime":926.0},{"lights":[{"color":"red","totalEdits":12,"testEdits":6,"codeEdits":6,"time":127.0},{"color":"red","totalEdits":1,"testEdits":1,"codeEdits":0,"time":96.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":280.0},{"color":"green","totalEdits":6,"testEdits":6,"codeEdits":0,"time":55.0}],"totalCycleEdits":19,"totalCycleTestEdits":13,"totalCycleCodeEdits":6,"cycleTestChanges":11,"cycleCodeChanges":6,"totalCycleTime":558.0}]
EB40248804|C#-NUnit|Tennis|1|raccoon|/home/hugh/cyberdojo/katas/EB/40248804/raccoon/|2014-05-07 08:15:49 -0700|66.0|3|3|0|0|0|19|0|0|2|1|0|NA|NA|NA|NA|0|0|~{red:0:0:0:14.0}~{red:0:0:0:36.0}~{red:2:0:2:16.0}|[]
EB20B79517|Java-1.8_JUnit|100_doors|1|moose|/home/hugh/cyberdojo/katas/EB/20B79517/moose/|2014-05-27 13:36:10 -0700|84.0|2|2|0|0|0|15|10|5|0|1|2|2|NA|1.000000|1.000000|0|0|~{red:0:0:0:24.0}~{red:0:0:0:60.0}|[]
EB5A073E9F|Python-pytest|Reverse_Roman|1|lion|/home/hugh/cyberdojo/katas/EB/5A073E9F/lion/|2014-08-06 07:35:34 -0700|2093.0|19|18|1|0|9|26|0|0|66|1|0|NA|NA|NA|NA|1|0|+{red:0:0:0:15.0}+{red:4:4:0:55.0}+{red:9:0:9:1148.0}+{red:2:0:2:22.0}+{red:2:0:2:23.0}+{red:2:0:2:23.0}+{red:5:0:5:50.0}+{red:7:0:7:188.0}+{red:2:0:2:15.0}+{green:2:0:2:32.0}~{red:2:2:0:43.0}~{red:2:0:2:50.0}~{red:0:0:0:9.0}~{red:2:0:2:11.0}~{red:2:0:2:54.0}~{red:2:0:2:74.0}~{red:9:0:9:108.0}~{red:6:0:6:59.0}~{red:6:0:6:114.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":15.0},{"color":"red","totalEdits":4,"testEdits":4,"codeEdits":0,"time":55.0},{"color":"red","totalEdits":9,"testEdits":0,"codeEdits":9,"time":1148.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":22.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":23.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":23.0},{"color":"red","totalEdits":5,"testEdits":0,"codeEdits":5,"time":50.0},{"color":"red","totalEdits":7,"testEdits":0,"codeEdits":7,"time":188.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":15.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":32.0}],"totalCycleEdits":35,"totalCycleTestEdits":4,"totalCycleCodeEdits":31,"cycleTestChanges":4,"cycleCodeChanges":15,"totalCycleTime":1571.0}]
EBE8DE1963|C#-NUnit|Mine_Field|1|raccoon|/home/hugh/cyberdojo/katas/EB/E8DE1963/raccoon/|2014-06-17 08:13:14 -0700|2690.0|15|3|0|12|0|39|0|0|91|1|0|NA|NA|NA|NA|0|0|~{red:0:0:0:301.0}~{red:0:0:0:10.0}~{red:0:0:0:0}~{amber:10:0:10:0}~{amber:5:1:4:190.0}~{amber:2:0:2:35.0}~{amber:6:6:0:314.0}~{amber:8:0:8:556.0}~{amber:2:0:2:90.0}~{amber:33:2:31:939.0}~{amber:2:0:2:51.0}~{amber:5:0:5:45.0}~{amber:8:0:8:60.0}~{amber:6:0:6:20.0}~{amber:4:0:4:79.0}|[]
EB176AB4E3|C#-NUnit|Bowling_Game|1|koala|/home/hugh/cyberdojo/katas/EB/176AB4E3/koala/|2014-05-06 16:47:08 -0700|105.0|2|1|1|0|0|19|0|0|2|1|0|NA|NA|NA|NA|0|1|~{red:0:0:0:20.0}~{green:2:2:0:85.0}|[]
EC3B7AC1F4|C-assert|Print_Diamond|1|elephant|/home/hugh/cyberdojo/katas/EC/3B7AC1F4/elephant/|2014-06-05 16:56:28 -0700|5628.0|56|2|41|13|2|56|0|0|243|0|0|NA|NA|NA|NA|1|1|+{red:0:0:0:59.0}+{red:0:0:0:12.0}+{green:2:0:2:87.0}~{amber:11:3:8:374.0}~{amber:0:0:0:50.0}~{amber:2:0:2:28.0}~{amber:9:2:7:151.0}~{green:2:2:0:40.0}~{amber:4:0:4:86.0}~{green:2:0:2:20.0}~{green:2:2:0:13.0}~{amber:7:0:7:85.0}~{green:2:2:0:17.0}~{amber:11:7:4:219.0}~{green:2:0:2:23.0}~{amber:2:0:2:20.0}~{green:2:0:2:17.0}~{green:18:0:18:453.0}~{green:9:0:9:267.0}~{green:6:0:6:186.0}~{amber:5:0:5:454.0}~{amber:2:0:2:15.0}~{green:2:0:2:17.0}~{amber:11:0:11:140.0}~{green:2:0:2:24.0}~{green:2:0:2:205.0}~{green:2:2:0:11.0}~{green:0:0:0:69.0}~{green:2:0:2:153.0}~{green:2:2:0:21.0}~{green:2:0:2:191.0}~{green:2:0:2:26.0}~{green:2:0:2:17.0}~{green:17:0:17:76.0}~{green:0:0:0:132.0}~{green:2:0:2:44.0}~{green:2:0:2:43.0}~{green:4:0:4:117.0}~{green:6:2:4:91.0}~{green:2:2:0:11.0}~{green:2:2:0:10.0}~{green:2:0:2:28.0}~{green:2:0:2:50.0}~{green:2:0:2:28.0}~{green:2:2:0:14.0}~{green:2:2:0:19.0}~{green:6:0:6:181.0}~{green:7:0:7:389.0}~{green:2:0:2:17.0}~{green:2:0:2:87.0}~{green:12:0:12:290.0}~{green:28:2:26:299.0}~{amber:6:0:6:115.0}~{amber:2:0:2:16.0}~{green:2:0:2:12.0}~{green:2:2:0:9.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":59.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":12.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":87.0}],"totalCycleEdits":2,"totalCycleTestEdits":0,"totalCycleCodeEdits":2,"cycleTestChanges":0,"cycleCodeChanges":2,"totalCycleTime":158.0}]
EB72612B8C|Java-1.8_Approval|100_doors|3|snake|/home/hugh/cyberdojo/katas/EB/72612B8C/snake/|2013-08-07 11:36:30 -0700|131.0|4|1|3|0|1|18|0|0|2|1|0|NA|NA|NA|NA|1|1|+{red:0:0:0:11.0}+{green:2:0:2:110.0}~{green:0:0:0:7.0}~{green:0:0:0:3.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":11.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":110.0}],"totalCycleEdits":2,"totalCycleTestEdits":0,"totalCycleCodeEdits":2,"cycleTestChanges":0,"cycleCodeChanges":2,"totalCycleTime":121.0}]
EC9D663EE3|Javascript-jasmine|Reverse_Roman|1|lion|/home/hugh/cyberdojo/katas/EC/9D663EE3/lion/|2014-07-04 08:49:13 -0700|3254.0|38|30|4|4|14|85|0|0|305|NA|0|NA|NA|NA|NA|4|0|+{red:NA:NA:NA:13.0}+{amber:NA:NA:NA:194.0}+{red:NA:NA:NA:13.0}+{red:NA:NA:NA:17.0}+{green:NA:NA:NA:39.0}+{red:NA:NA:NA:54.0}+{red:NA:NA:NA:195.0}+{amber:NA:NA:NA:61.0}+{red:NA:NA:NA:12.0}+{green:NA:NA:NA:35.0}+{red:NA:NA:NA:74.0}+{green:NA:NA:NA:102.0}+{red:NA:NA:NA:72.0}+{amber:NA:NA:NA:280.0}+{red:NA:NA:NA:19.0}+{red:NA:NA:NA:44.0}+{red:NA:NA:NA:52.0}+{amber:NA:NA:NA:91.0}+{red:NA:NA:NA:21.0}+{red:NA:NA:NA:163.0}+{red:NA:NA:NA:48.0}+{red:NA:NA:NA:40.0}+{red:NA:NA:NA:36.0}+{red:NA:NA:NA:58.0}+{red:NA:NA:NA:38.0}+{red:NA:NA:NA:174.0}+{red:NA:NA:NA:31.0}+{red:NA:NA:NA:42.0}+{green:NA:NA:NA:75.0}~{red:NA:NA:NA:342.0}~{red:NA:NA:NA:119.0}~{red:NA:NA:NA:85.0}~{red:NA:NA:NA:72.0}~{red:NA:NA:NA:44.0}~{red:NA:NA:NA:19.0}~{red:NA:NA:NA:182.0}~{red:NA:NA:NA:274.0}~{red:NA:NA:NA:24.0}|[{"lights":[{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":13.0},{"color":"amber","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":194.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":13.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":17.0},{"color":"green","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":39.0}],"totalCycleEdits":NA,"totalCycleTestEdits":NA,"totalCycleCodeEdits":NA,"cycleTestChanges":0,"cycleCodeChanges":10,"totalCycleTime":276.0},{"lights":[{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":54.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":195.0},{"color":"amber","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":61.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":12.0},{"color":"green","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":35.0}],"totalCycleEdits":NA,"totalCycleTestEdits":NA,"totalCycleCodeEdits":NA,"cycleTestChanges":0,"cycleCodeChanges":20,"totalCycleTime":357.0},{"lights":[{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":74.0},{"color":"green","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":102.0}],"totalCycleEdits":NA,"totalCycleTestEdits":NA,"totalCycleCodeEdits":NA,"cycleTestChanges":0,"cycleCodeChanges":9,"totalCycleTime":176.0},{"lights":[{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":72.0},{"color":"amber","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":280.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":19.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":44.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":52.0},{"color":"amber","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":91.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":21.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":163.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":48.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":40.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":36.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":58.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":38.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":174.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":31.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":42.0},{"color":"green","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":75.0}],"totalCycleEdits":NA,"totalCycleTestEdits":NA,"totalCycleCodeEdits":NA,"cycleTestChanges":0,"cycleCodeChanges":25,"totalCycleTime":1284.0}]
EB15A66F3C|C++-Catch|100_doors|1|panda|/home/hugh/cyberdojo/katas/EB/15A66F3C/panda/|2014-05-10 23:29:49 -0700|2796.0|24|1|6|17|1|29|0|0|74|4|0|NA|NA|NA|NA|1|1|+{red:0:0:0:18.0}+{amber:5:5:0:353.0}+{amber:8:0:8:207.0}+{amber:0:0:0:13.0}+{amber:6:0:6:68.0}+{amber:0:0:0:15.0}+{green:2:2:0:46.0}~{amber:7:7:0:78.0}~{amber:0:0:0:89.0}~{green:4:4:0:242.0}~{amber:4:4:0:95.0}~{green:0:0:0:48.0}~{amber:7:7:0:444.0}~{amber:2:2:0:32.0}~{amber:4:4:0:103.0}~{amber:2:2:0:46.0}~{green:2:2:0:244.0}~{green:7:7:0:88.0}~{amber:8:8:0:252.0}~{amber:2:2:0:42.0}~{amber:2:2:0:60.0}~{amber:0:0:0:146.0}~{amber:0:0:0:18.0}~{green:2:2:0:49.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":18.0},{"color":"amber","totalEdits":5,"testEdits":5,"codeEdits":0,"time":353.0},{"color":"amber","totalEdits":8,"testEdits":0,"codeEdits":8,"time":207.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":13.0},{"color":"amber","totalEdits":6,"testEdits":0,"codeEdits":6,"time":68.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":15.0},{"color":"green","totalEdits":2,"testEdits":2,"codeEdits":0,"time":46.0}],"totalCycleEdits":21,"totalCycleTestEdits":7,"totalCycleCodeEdits":14,"cycleTestChanges":5,"cycleCodeChanges":6,"totalCycleTime":720.0}]
